edge_id,source_node_id,target_node_id,relation_type,timestamp,event_id,batch_id,event_type,process_stage,actor_id,facility_id,machine_id,duration_min,input_weight_kg,output_weight_kg,loss_weight_kg,process_status,delay_flag,anomaly_flag,route_variant,time_since_prev_min,capacity_utilization,reroute_flag,rework_flag,estimated_moisture,estimated_humidity_pressure,estimated_temp_stress,condition_score
EDGE-007698,BATCH-2025-0529,VAL-002,verified_by,2025-05-25T16:43:40+07:00,EVT-007698,BATCH-2025-0529,blockchain_anchor,traceability,VAL-002,VAL-002,UNASSIGNED_MACHINE,9,5369.04,5369.04,0.0,success,0,1,qc_before_storage,397.07,0.159,0,0,14.211,0.879,5.658,0.225
EDGE-007699,BATCH-2025-0529,LAB-SSL-001,quality_checked_by,2025-05-28T11:45:20+07:00,EVT-007699,BATCH-2025-0529,quality_check,quality_check,LAB-SSL-001,LAB-SSL-001,UNASSIGNED_MACHINE,76,5369.04,5369.04,0.0,success,1,1,qc_before_storage,4012.68,0.123,1,0,14.211,0.879,5.658,1.132
EDGE-007700,BATCH-2025-0529,MCH-MIL-X009,milled_by,2025-05-30T06:19:19+07:00,EVT-007700,BATCH-2025-0529,milling,milling,FAC-SSM-001,FAC-SSM-001,MCH-MIL-X009,314,5369.04,3572.82,1796.22,warning,1,1,qc_before_storage,2069.98,0.26,0,0,14.211,0.879,6.845,0.445
EDGE-007701,BATCH-2025-0529,VAL-X002,verified_by,2025-05-30T17:51:58+07:00,EVT-007701,BATCH-2025-0529,blockchain_anchor,traceability,VAL-X002,VAL-X002,UNASSIGNED_MACHINE,7,3572.82,3572.82,0.0,success,0,0,qc_before_storage,378.65,0.115,0,0,14.211,0.879,6.845,0.757
EDGE-007702,BATCH-2025-0529,MCH-GRD-X010,finished_by,2025-05-31T11:03:50+07:00,EVT-007702,BATCH-2025-0529,grading,finishing,FAC-SSM-001,FAC-SSM-001,MCH-GRD-X010,122,3572.82,3447.01,125.81,warning,0,0,qc_before_storage,1024.87,0.093,0,0,14.211,0.879,6.845,1.123
EDGE-007703,BATCH-2025-0529,FAC-SSM-001,packed_at,2025-06-01T06:38:12+07:00,EVT-007703,BATCH-2025-0529,packing,packing,FAC-SSM-001,FAC-SSM-001,UNASSIGNED_MACHINE,67,3447.01,3438.74,8.27,success,0,1,qc_before_storage,944.36,0.2,0,0,14.211,0.879,6.845,0.271
EDGE-007704,BATCH-2025-0529,VAL-003,verified_by,2025-06-02T16:48:45+07:00,EVT-007704,BATCH-2025-0529,blockchain_anchor,traceability,VAL-003,VAL-003,UNASSIGNED_MACHINE,7,3438.74,3438.74,0.0,failed,1,1,qc_before_storage,1983.55,0.112,0,0,14.211,0.879,6.845,1.039
EDGE-007705,WRH-JBR-001,TRK-X003,loaded_to,2025-06-04T07:27:23+07:00,EVT-007705,BATCH-2025-0529,loading,logistics,WRH-JBR-001,WRH-JBR-001,TRK-X003,46,3438.74,3435.78,2.96,success,1,1,qc_before_storage,2311.63,0.06,0,0,14.211,0.879,6.845,0.627
EDGE-007706,TRK-X003,DST-BDG-001,delivered_to,2025-06-05T22:34:17+07:00,EVT-007706,BATCH-2025-0529,distribution,distribution,DST-BDG-001,DST-BDG-001,TRK-X003,1146,3435.78,3421.42,14.35,success,1,0,qc_before_storage,2300.9,0.048,0,0,14.211,0.879,6.845,0.617
EDGE-007707,DST-BDG-001,RTL-YOG-001,supplied_to,2025-06-08T08:40:53+07:00,EVT-007707,BATCH-2025-0529,retail_delivery,retail,RTL-YOG-001,RTL-YOG-001,UNASSIGNED_MACHINE,319,3421.42,3411.55,9.87,success,1,0,qc_before_storage,2340.59,0.266,0,0,14.211,0.879,6.845,0.634
EDGE-007708,FAR-JTM-012,BATCH-2025-0530,produces,2025-02-21T21:48:00+07:00,EVT-007708,BATCH-2025-0530,harvest,harvest,FAR-JTM-012,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,201,0.0,4879.9,0.0,success,0,0,direct_milling,0.0,0.0,0,0,29.76,0.32,0.0,0.32
EDGE-007709,BATCH-2025-0530,FAC-JTM-001,arrives_at,2025-02-22T19:09:00+07:00,EVT-007709,BATCH-2025-0530,weighing,weighing,FAR-JTM-012,FAC-JTM-001,UNASSIGNED_MACHINE,42,4879.9,4882.14,0.0,delayed,1,0,direct_milling,1080.0,0.162,0,0,29.76,0.32,0.0,0.32
EDGE-007710,BATCH-2025-0530,MCH-DRY-002,processed_by,2025-02-23T06:22:23+07:00,EVT-007710,BATCH-2025-0530,drying,drying,FAC-JTM-001,FAC-JTM-001,MCH-DRY-002,533,4882.14,4379.03,503.11,success,0,0,direct_milling,555.39,0.134,1,0,17.758,0.205,0.293,0.701
EDGE-007711,BATCH-2025-0530,LAB-X006,quality_checked_by,2025-02-24T12:23:29+07:00,EVT-007711,BATCH-2025-0530,inspection,quality_check,LAB-X006,LAB-X006,UNASSIGNED_MACHINE,117,4379.03,4379.03,0.0,warning,0,0,direct_milling,1268.1,0.178,0,0,17.851,0.205,0.293,0.739
EDGE-007712,BATCH-2025-0530,WRH-JTM-001,stored_at,2025-02-24T21:38:01+07:00,EVT-007712,BATCH-2025-0530,storage,storage,WRH-JTM-001,WRH-JTM-001,UNASSIGNED_MACHINE,1857,4379.03,4361.85,17.17,warning,0,0,direct_milling,437.54,0.106,0,0,17.851,0.253,0.293,0.253
EDGE-007713,BATCH-2025-0530,VAL-X002,verified_by,2025-02-28T09:07:55+07:00,EVT-007713,BATCH-2025-0530,blockchain_anchor,traceability,VAL-X002,VAL-X002,UNASSIGNED_MACHINE,3,4361.85,4361.85,0.0,success,1,1,direct_milling,3152.9,0.249,0,0,17.851,0.253,0.293,0.07
EDGE-007714,BATCH-2025-0530,LAB-JTM-001,quality_checked_by,2025-03-02T10:22:33+07:00,EVT-007714,BATCH-2025-0530,inspection,quality_check,LAB-JTM-001,LAB-JTM-001,UNASSIGNED_MACHINE,77,4361.85,4361.85,0.0,success,1,0,direct_milling,2951.63,0.191,0,0,17.851,0.253,0.293,0.253
EDGE-007715,BATCH-2025-0530,FAC-JTM-001,reprocessed_at,2025-03-03T06:28:02+07:00,EVT-007715,BATCH-2025-0530,reprocessing,reprocessing,FAC-JTM-001,FAC-JTM-001,UNASSIGNED_MACHINE,249,4361.85,4249.45,112.4,success,0,0,direct_milling,736.48,0.162,0,1,17.352,0.253,0.293,0.755
EDGE-007716,BATCH-2025-0530,MCH-MIL-X006,milled_by,2025-03-05T09:48:02+07:00,EVT-007716,BATCH-2025-0530,milling,milling,FAC-JTM-001,FAC-JTM-001,MCH-MIL-X006,288,4249.45,2647.15,1602.3,success,1,0,direct_milling,2831.0,0.093,0,0,17.352,0.253,2.336,0.701
EDGE-007717,BATCH-2025-0530,VAL-001,verified_by,2025-03-05T20:27:51+07:00,EVT-007717,BATCH-2025-0530,blockchain_anchor,traceability,VAL-001,VAL-001,UNASSIGNED_MACHINE,5,2647.15,2647.15,0.0,success,0,0,direct_milling,351.81,0.162,0,0,17.352,0.253,2.336,0.232
EDGE-007718,BATCH-2025-0530,MCH-POL-001,finished_by,2025-03-06T17:02:40+07:00,EVT-007718,BATCH-2025-0530,grading,finishing,FAC-JTM-001,FAC-JTM-001,MCH-POL-001,201,2647.15,2557.24,89.91,warning,0,0,direct_milling,1229.82,0.206,0,0,17.352,0.253,2.336,0.435
EDGE-007719,BATCH-2025-0530,FAC-JTM-001,packed_at,2025-03-07T11:22:56+07:00,EVT-007719,BATCH-2025-0530,packing,packing,FAC-JTM-001,FAC-JTM-001,UNASSIGNED_MACHINE,120,2557.24,2536.36,20.88,success,0,0,direct_milling,899.27,0.162,0,0,17.352,0.253,2.336,0.109
EDGE-007720,BATCH-2025-0530,VAL-X001,verified_by,2025-03-08T11:01:51+07:00,EVT-007720,BATCH-2025-0530,blockchain_anchor,traceability,VAL-X001,VAL-X001,UNASSIGNED_MACHINE,7,2536.36,2536.36,0.0,success,0,0,direct_milling,1298.91,0.113,0,0,17.352,0.253,2.336,0.24
EDGE-007721,WRH-JTM-001,TRK-X004,loaded_to,2025-03-09T06:14:20+07:00,EVT-007721,BATCH-2025-0530,loading,logistics,WRH-JTM-001,WRH-JTM-001,TRK-X004,115,2536.36,2527.68,8.69,success,0,0,direct_milling,904.48,0.114,0,0,17.352,0.253,2.336,0.531
EDGE-007722,TRK-X004,DST-X003,delivered_to,2025-03-10T22:12:26+07:00,EVT-007722,BATCH-2025-0530,distribution,distribution,DST-X003,DST-X003,TRK-X004,1268,2527.68,2514.15,13.53,delayed,1,0,direct_milling,2283.11,0.02,0,0,17.352,0.253,2.336,0.407
EDGE-007723,DST-X003,RTL-X005,supplied_to,2025-03-12T10:00:17+07:00,EVT-007723,BATCH-2025-0530,retail_delivery,retail,RTL-X005,RTL-X005,UNASSIGNED_MACHINE,328,2514.15,2503.74,10.41,success,0,0,direct_milling,879.84,0.066,0,0,17.352,0.253,2.336,0.418
EDGE-007724,FAR-JTG-006,BATCH-2025-0531,produces,2025-02-21T01:52:00+07:00,EVT-007724,BATCH-2025-0531,harvest,harvest,FAR-JTG-006,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,225,0.0,4992.7,0.0,success,0,0,qc_before_storage,0.0,0.0,0,0,28.58,0.693,0.0,0.693
EDGE-007725,BATCH-2025-0531,FAC-JTG-001,arrives_at,2025-02-22T06:31:00+07:00,EVT-007725,BATCH-2025-0531,weighing,weighing,FAR-JTG-006,FAC-JTG-001,UNASSIGNED_MACHINE,24,4992.7,5001.4,0.0,delayed,1,0,qc_before_storage,1440.0,0.221,0,0,28.58,0.693,0.0,0.693
EDGE-007726,BATCH-2025-0531,MCH-DRY-X007,processed_by,2025-02-24T11:20:16+07:00,EVT-007726,BATCH-2025-0531,drying,drying,FAC-JTG-001,FAC-JTG-001,MCH-DRY-X007,538,5001.4,4561.61,439.79,failed,1,1,qc_before_storage,3145.28,0.124,1,0,18.543,0.476,0.673,0.98
EDGE-007727,BATCH-2025-0531,MCH-DRY-X003,reprocessed_by,2025-02-26T19:10:54+07:00,EVT-007727,BATCH-2025-0531,re_drying,drying,FAC-JTG-001,FAC-JTG-001,MCH-DRY-X003,385,4561.61,4432.09,129.52,success,1,0,qc_before_storage,2812.63,0.089,0,1,14.922,0.213,1.657,1.431
EDGE-007728,BATCH-2025-0531,LAB-JTG-001,quality_checked_by,2025-02-27T15:21:40+07:00,EVT-007728,BATCH-2025-0531,quality_check,quality_check,LAB-JTG-001,LAB-JTG-001,UNASSIGNED_MACHINE,65,4432.09,4432.09,0.0,warning,0,0,qc_before_storage,825.77,0.115,0,0,15.207,0.213,1.657,0.321
EDGE-007729,BATCH-2025-0531,WRH-JTG-001,stored_at,2025-02-28T06:06:09+07:00,EVT-007729,BATCH-2025-0531,storage,storage,WRH-JTG-001,WRH-JTG-001,UNASSIGNED_MACHINE,2224,4432.09,4414.26,17.83,success,0,0,qc_before_storage,819.48,0.113,0,0,15.575,0.625,1.657,0.264
EDGE-007730,BATCH-2025-0531,LAB-X008,quality_checked_by,2025-03-03T09:43:12+07:00,EVT-007730,BATCH-2025-0531,quality_check,quality_check,LAB-X008,LAB-X008,UNASSIGNED_MACHINE,46,4414.26,4414.26,0.0,warning,1,1,qc_before_storage,2313.04,0.08,1,0,15.69,0.625,1.657,0.657
EDGE-007731,BATCH-2025-0531,FAC-JTG-001,reprocessed_at,2025-03-04T06:35:22+07:00,EVT-007731,BATCH-2025-0531,reprocessing,reprocessing,FAC-JTG-001,FAC-JTG-001,UNASSIGNED_MACHINE,339,4414.26,4344.11,70.15,success,0,0,qc_before_storage,901.17,0.221,0,1,14.495,0.625,1.657,0.803
EDGE-007732,BATCH-2025-0531,MCH-MIL-X003,milled_by,2025-03-06T06:39:30+07:00,EVT-007732,BATCH-2025-0531,milling,milling,FAC-JTG-001,FAC-JTG-001,MCH-MIL-X003,444,4344.11,2906.92,1437.19,warning,1,0,qc_before_storage,2283.13,0.132,0,0,14.495,0.625,2.529,0.349
EDGE-007733,BATCH-2025-0531,MCH-GRD-X004,finished_by,2025-03-08T10:19:06+07:00,EVT-007733,BATCH-2025-0531,grading,finishing,FAC-JTG-001,FAC-JTG-001,MCH-GRD-X004,174,2906.92,2842.66,64.25,success,1,0,qc_before_storage,2655.6,0.103,0,0,14.495,0.625,2.529,0.436
EDGE-007734,BATCH-2025-0531,FAC-JTG-001,packed_at,2025-03-09T06:31:17+07:00,EVT-007734,BATCH-2025-0531,packing,packing,FAC-JTG-001,FAC-JTG-001,UNASSIGNED_MACHINE,132,2842.66,2831.42,11.24,success,0,0,qc_before_storage,765.18,0.221,0,0,14.495,0.625,2.529,0.216
EDGE-007735,BATCH-2025-0531,VAL-002,verified_by,2025-03-09T15:57:10+07:00,EVT-007735,BATCH-2025-0531,blockchain_anchor,traceability,VAL-002,VAL-002,UNASSIGNED_MACHINE,8,2831.42,2831.42,0.0,success,0,0,qc_before_storage,433.88,0.132,0,0,14.495,0.625,2.529,0.446
EDGE-007736,WRH-JTG-001,TRK-JBR-001,loaded_to,2025-03-10T09:58:18+07:00,EVT-007736,BATCH-2025-0531,loading,logistics,WRH-JTG-001,WRH-JTG-001,TRK-JBR-001,92,2831.42,2821.47,9.96,success,0,0,qc_before_storage,1073.14,0.082,0,0,14.495,0.625,2.529,0.757
EDGE-007737,TRK-JBR-001,DST-X001,delivered_to,2025-03-12T15:20:10+07:00,EVT-007737,BATCH-2025-0531,distribution,distribution,DST-X001,DST-X001,TRK-JBR-001,355,2821.47,2812.23,9.24,success,1,0,qc_before_storage,3109.87,0.042,0,0,14.495,0.625,2.529,0.615
EDGE-007738,DST-X001,RTL-BDG-001,supplied_to,2025-03-15T13:45:53+07:00,EVT-007738,BATCH-2025-0531,retail_delivery,retail,RTL-BDG-001,RTL-BDG-001,UNASSIGNED_MACHINE,446,2812.23,2812.18,0.05,success,1,1,qc_before_storage,3870.72,0.141,0,0,14.495,0.625,2.529,0.599
EDGE-007739,FAR-JTM-012,BATCH-2025-0532,produces,2025-04-19T12:37:00+07:00,EVT-007739,BATCH-2025-0532,harvest,harvest,FAR-JTM-012,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,179,0.0,4277.8,0.0,success,0,0,standard,0.0,0.0,0,0,30.6,0.654,0.0,0.654
EDGE-007740,BATCH-2025-0532,FAC-JTM-001,arrives_at,2025-04-20T06:36:00+07:00,EVT-007740,BATCH-2025-0532,weighing,weighing,FAR-JTM-012,FAC-JTM-001,UNASSIGNED_MACHINE,61,4277.8,4279.83,0.0,success,0,0,standard,900.0,0.169,0,0,30.6,0.654,0.0,0.654
EDGE-007741,BATCH-2025-0532,FAC-JTM-001,cleaned_at,2025-04-20T13:31:51+07:00,EVT-007741,BATCH-2025-0532,cleaning,cleaning,FAC-JTM-001,FAC-JTM-001,UNASSIGNED_MACHINE,87,4279.83,4179.83,100.0,warning,0,0,standard,354.87,0.169,0,0,30.779,0.654,0.0,0.229
EDGE-007742,BATCH-2025-0532,MCH-DRY-X006,processed_by,2025-04-20T21:30:32+07:00,EVT-007742,BATCH-2025-0532,drying,drying,FAC-JTM-001,FAC-JTM-001,MCH-DRY-X006,745,4179.83,3802.47,377.36,warning,0,0,standard,391.67,0.234,0,0,19.654,0.365,0.826,1.116
EDGE-007743,BATCH-2025-0532,LAB-X005,quality_checked_by,2025-04-22T06:18:05+07:00,EVT-007743,BATCH-2025-0532,inspection,quality_check,LAB-X005,LAB-X005,UNASSIGNED_MACHINE,107,3802.47,3802.47,0.0,success,0,0,standard,1039.55,0.128,0,1,19.654,0.365,0.826,1.293
EDGE-007744,BATCH-2025-0532,MCH-DRY-001,reprocessed_by,2025-04-23T06:12:34+07:00,EVT-007744,BATCH-2025-0532,re_drying,drying,FAC-JTM-001,FAC-JTM-001,MCH-DRY-001,285,3802.47,3695.29,107.18,warning,0,1,standard,1137.49,0.093,1,1,15.49,0.215,4.867,1.565
EDGE-007745,BATCH-2025-0532,WRH-X004,stored_at,2025-04-24T04:26:27+07:00,EVT-007745,BATCH-2025-0532,storage,storage,WRH-X004,WRH-X004,UNASSIGNED_MACHINE,3551,3695.29,3632.95,62.34,delayed,1,1,standard,1048.87,0.087,1,0,15.618,0.728,4.867,0.254
EDGE-007746,BATCH-2025-0532,LAB-X005,quality_checked_by,2025-04-27T20:25:07+07:00,EVT-007746,BATCH-2025-0532,quality_check,quality_check,LAB-X005,LAB-X005,UNASSIGNED_MACHINE,64,3632.95,3632.95,0.0,success,1,1,standard,1727.67,0.248,0,0,15.618,0.728,4.867,1.072
EDGE-007747,BATCH-2025-0532,FAC-JTM-001,reprocessed_at,2025-04-28T20:26:07+07:00,EVT-007747,BATCH-2025-0532,reprocessing,reprocessing,FAC-JTM-001,FAC-JTM-001,UNASSIGNED_MACHINE,193,3632.95,3569.45,63.5,success,0,0,standard,1377.01,0.169,0,1,14.835,0.728,4.867,0.895
EDGE-007748,BATCH-2025-0532,LAB-X003,quality_checked_by,2025-04-29T19:46:32+07:00,EVT-007748,BATCH-2025-0532,quality_check,quality_check,LAB-X003,LAB-X003,UNASSIGNED_MACHINE,42,3569.45,3569.45,0.0,success,0,1,standard,1207.4,0.122,1,0,14.835,0.728,4.867,1.117
EDGE-007749,BATCH-2025-0532,MCH-MIL-X007,milled_by,2025-05-02T12:37:36+07:00,EVT-007749,BATCH-2025-0532,milling,milling,FAC-JTM-001,FAC-JTM-001,MCH-MIL-X007,415,3569.45,2084.39,1485.07,warning,1,1,standard,3849.08,0.152,1,0,14.835,0.728,5.999,0.459
EDGE-007750,BATCH-2025-0532,FAC-JTM-001,packed_at,2025-05-03T09:03:37+07:00,EVT-007750,BATCH-2025-0532,packing,packing,FAC-JTM-001,FAC-JTM-001,UNASSIGNED_MACHINE,158,2084.39,2080.52,3.87,success,0,0,standard,811.01,0.169,0,0,14.835,0.728,5.999,0.225
EDGE-007751,BATCH-2025-0532,VAL-001,verified_by,2025-05-05T09:25:17+07:00,EVT-007751,BATCH-2025-0532,blockchain_anchor,traceability,VAL-001,VAL-001,UNASSIGNED_MACHINE,7,2080.52,2080.52,0.0,success,1,1,standard,2743.67,0.135,0,0,14.835,0.728,5.999,1.047
EDGE-007752,WRH-X004,TRK-X002,loaded_to,2025-05-06T06:41:31+07:00,EVT-007752,BATCH-2025-0532,loading,logistics,WRH-X004,WRH-X004,TRK-X002,136,2080.52,2071.54,8.98,delayed,1,1,standard,1269.24,0.041,0,0,14.835,0.728,5.999,0.498
EDGE-007753,TRK-X002,DST-X008,delivered_to,2025-05-07T20:06:32+07:00,EVT-007753,BATCH-2025-0532,distribution,distribution,DST-X008,DST-X008,TRK-X002,1538,2071.54,2058.8,12.74,success,1,1,standard,2109.01,0.021,0,0,14.835,0.728,5.999,0.508
EDGE-007754,FAR-JBR-004,BATCH-2025-0533,produces,2025-06-13T16:16:00+07:00,EVT-007754,BATCH-2025-0533,harvest,harvest,FAR-JBR-004,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,229,0.0,1561.1,0.0,success,0,0,standard,0.0,0.0,0,0,26.96,0.478,0.0,0.478
EDGE-007755,BATCH-2025-0533,FAC-JBR-001,arrives_at,2025-06-14T06:29:00+07:00,EVT-007755,BATCH-2025-0533,weighing,weighing,FAR-JBR-004,FAC-JBR-001,UNASSIGNED_MACHINE,50,1561.1,1559.13,1.97,warning,0,0,standard,300.0,0.093,0,0,26.96,0.478,0.0,0.478
EDGE-007756,BATCH-2025-0533,FAC-JBR-001,cleaned_at,2025-06-14T10:47:16+07:00,EVT-007756,BATCH-2025-0533,cleaning,cleaning,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,121,1559.13,1541.37,17.77,success,0,0,standard,208.28,0.093,0,0,26.968,0.478,0.0,0.167
EDGE-007757,BATCH-2025-0533,MCH-DRY-X001,processed_by,2025-06-14T15:32:59+07:00,EVT-007757,BATCH-2025-0533,drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X001,570,1541.37,1417.41,123.96,warning,0,1,standard,164.7,0.196,0,0,17.377,0.425,0.457,0.636
EDGE-007758,BATCH-2025-0533,LAB-X001,quality_checked_by,2025-06-15T18:01:14+07:00,EVT-007758,BATCH-2025-0533,quality_check,quality_check,LAB-X001,LAB-X001,UNASSIGNED_MACHINE,56,1417.41,1417.41,0.0,success,0,0,standard,1018.26,0.058,0,1,17.377,0.425,0.457,0.943
EDGE-007759,BATCH-2025-0533,MCH-DRY-X002,reprocessed_by,2025-06-17T12:34:34+07:00,EVT-007759,BATCH-2025-0533,re_drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X002,417,1417.41,1389.11,28.3,success,1,0,standard,2497.32,0.024,0,1,14.564,0.332,0.663,1.124
EDGE-007760,BATCH-2025-0533,WRH-X002,stored_at,2025-06-18T03:36:00+07:00,EVT-007760,BATCH-2025-0533,storage,storage,WRH-X002,WRH-X002,UNASSIGNED_MACHINE,2170,1389.11,1370.64,18.47,success,0,0,standard,484.45,0.023,0,0,14.564,0.525,0.663,0.342
EDGE-007761,BATCH-2025-0533,LAB-X002,quality_checked_by,2025-06-21T21:34:04+07:00,EVT-007761,BATCH-2025-0533,quality_check,quality_check,LAB-X002,LAB-X002,UNASSIGNED_MACHINE,65,1370.64,1370.64,0.0,success,1,0,standard,3228.06,0.052,0,0,14.564,0.525,0.663,0.578
EDGE-007762,BATCH-2025-0533,MCH-MIL-001,milled_by,2025-06-24T06:35:19+07:00,EVT-007762,BATCH-2025-0533,milling,milling,FAC-JBR-001,FAC-JBR-001,MCH-MIL-001,335,1370.64,926.65,443.98,success,1,0,standard,2954.25,0.066,0,0,14.564,0.525,1.268,0.299
EDGE-007763,BATCH-2025-0533,FAC-JBR-001,packed_at,2025-06-26T06:37:07+07:00,EVT-007763,BATCH-2025-0533,packing,packing,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,135,926.65,919.41,7.24,success,1,0,standard,2442.8,0.093,0,0,14.564,0.525,1.268,0.154
EDGE-007764,BATCH-2025-0533,VAL-001,verified_by,2025-06-28T08:53:40+07:00,EVT-007764,BATCH-2025-0533,blockchain_anchor,traceability,VAL-001,VAL-001,UNASSIGNED_MACHINE,2,919.41,919.41,0.0,success,1,0,standard,2881.55,0.134,0,0,14.564,0.525,1.268,0.247
EDGE-007765,WRH-X002,TRK-X003,loaded_to,2025-06-29T06:13:37+07:00,EVT-007765,BATCH-2025-0533,loading,logistics,WRH-X002,WRH-X002,TRK-X003,122,919.41,914.23,5.18,success,0,0,standard,920.94,0.039,0,0,14.564,0.525,1.268,0.618
EDGE-007766,TRK-X003,DST-X004,delivered_to,2025-06-30T06:14:08+07:00,EVT-007766,BATCH-2025-0533,distribution,distribution,DST-X004,DST-X004,TRK-X003,1116,914.23,911.69,2.54,success,0,0,standard,1318.53,0.02,0,0,14.564,0.525,1.268,0.507
EDGE-007767,DST-X004,RTL-MTR-001,supplied_to,2025-07-01T12:48:29+07:00,EVT-007767,BATCH-2025-0533,retail_delivery,retail,RTL-MTR-001,RTL-MTR-001,UNASSIGNED_MACHINE,339,911.69,905.84,5.85,success,0,0,standard,718.34,0.148,0,0,14.564,0.525,1.268,0.441
EDGE-007768,FAR-JBR-003,BATCH-2025-0534,produces,2025-03-21T18:06:00+07:00,EVT-007768,BATCH-2025-0534,harvest,harvest,FAR-JBR-003,UNASSIGNED_FACILITY,UNASSIGNED_MACHINE,147,0.0,2052.4,0.0,success,0,0,qc_before_storage,0.0,0.0,0,0,29.37,0.875,0.0,0.875
EDGE-007769,BATCH-2025-0534,FAC-JBR-001,arrives_at,2025-03-23T06:33:00+07:00,EVT-007769,BATCH-2025-0534,weighing,weighing,FAR-JBR-003,FAC-JBR-001,UNASSIGNED_MACHINE,39,2052.4,2050.44,1.96,success,1,0,qc_before_storage,1560.0,0.127,0,0,29.37,0.875,0.0,0.875
EDGE-007770,BATCH-2025-0534,MCH-DRY-X002,processed_by,2025-03-23T12:12:44+07:00,EVT-007770,BATCH-2025-0534,drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X002,695,2050.44,1880.82,169.62,warning,0,0,qc_before_storage,300.75,0.055,0,0,19.982,0.675,0.284,1.224
EDGE-007771,BATCH-2025-0534,LAB-X001,quality_checked_by,2025-03-24T18:26:13+07:00,EVT-007771,BATCH-2025-0534,inspection,quality_check,LAB-X001,LAB-X001,UNASSIGNED_MACHINE,101,1880.82,1880.82,0.0,success,0,0,qc_before_storage,1118.47,0.119,0,1,19.982,0.675,0.284,1.662
EDGE-007772,BATCH-2025-0534,MCH-DRY-X002,reprocessed_by,2025-03-28T06:23:23+07:00,EVT-007772,BATCH-2025-0534,re_drying,drying,FAC-JBR-001,FAC-JBR-001,MCH-DRY-X002,302,1880.82,1820.33,60.5,success,1,1,qc_before_storage,4824.17,0.098,0,1,15.869,0.424,4.914,1.8
EDGE-007773,BATCH-2025-0534,LAB-JBR-001,quality_checked_by,2025-03-29T13:31:33+07:00,EVT-007773,BATCH-2025-0534,inspection,quality_check,LAB-JBR-001,LAB-JBR-001,UNASSIGNED_MACHINE,92,1820.33,1820.33,0.0,warning,1,1,qc_before_storage,1566.17,0.075,0,0,16.091,0.424,4.914,0.674
EDGE-007774,BATCH-2025-0534,WRH-X001,stored_at,2025-03-31T22:30:33+07:00,EVT-007774,BATCH-2025-0534,storage,storage,WRH-X001,WRH-X001,UNASSIGNED_MACHINE,2256,1820.33,1787.66,32.67,success,1,1,qc_before_storage,3327.0,0.046,0,0,16.493,0.956,4.914,0.445
EDGE-007775,BATCH-2025-0534,LAB-JBR-001,quality_checked_by,2025-04-04T06:36:10+07:00,EVT-007775,BATCH-2025-0534,inspection,quality_check,LAB-JBR-001,LAB-JBR-001,UNASSIGNED_MACHINE,78,1787.66,1787.66,0.0,success,1,1,qc_before_storage,2249.6,0.115,0,0,16.493,0.956,4.914,1.496
EDGE-007776,BATCH-2025-0534,FAC-JBR-001,reprocessed_at,2025-04-04T20:34:12+07:00,EVT-007776,BATCH-2025-0534,reprocessing,reprocessing,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,176,1787.66,1751.62,36.04,warning,0,1,qc_before_storage,760.03,0.127,0,1,15.645,0.956,4.914,1.255
EDGE-007777,BATCH-2025-0534,LAB-X001,quality_checked_by,2025-04-05T09:25:02+07:00,EVT-007777,BATCH-2025-0534,quality_check,quality_check,LAB-X001,LAB-X001,UNASSIGNED_MACHINE,76,1751.62,1751.62,0.0,success,0,1,qc_before_storage,594.84,0.176,0,0,15.645,0.956,4.914,1.349
EDGE-007778,BATCH-2025-0534,MCH-MIL-X001,milled_by,2025-04-06T08:54:15+07:00,EVT-007778,BATCH-2025-0534,milling,milling,FAC-JBR-001,FAC-JBR-001,MCH-MIL-X001,220,1751.62,1188.11,563.51,success,0,1,qc_before_storage,1333.21,0.089,0,0,15.645,0.956,6.525,0.673
EDGE-007779,BATCH-2025-0534,FAC-JBR-001,packed_at,2025-04-07T06:22:29+07:00,EVT-007779,BATCH-2025-0534,packing,packing,FAC-JBR-001,FAC-JBR-001,UNASSIGNED_MACHINE,177,1188.11,1186.89,1.22,success,0,1,qc_before_storage,572.25,0.127,0,0,15.645,0.956,6.525,0.267
EDGE-007780,BATCH-2025-0534,VAL-X001,verified_by,2025-04-08T01:16:30+07:00,EVT-007780,BATCH-2025-0534,blockchain_anchor,traceability,VAL-X001,VAL-X001,UNASSIGNED_MACHINE,7,1186.89,1186.89,0.0,success,0,1,qc_before_storage,957.01,0.066,0,0,15.645,0.956,6.525,1.6
